method,group_kind,group,dist_from_train,n,known_true_slope,derived_prediction_slope,abs_slope_error,known_true_prevalence,derived_prediction_prevalence,prevalence_error,abs_prevalence_error,auc,liability_pseudo_r2,mae_true_risk,rmse_true_risk,brier,dem,pheno,seed,pgs_mode,centers
znorm,deme,12.0,2.0,250,0.5969421464423119,0.2919252415605838,0.305016904881728,0.1329593172423173,0.1192697661592674,-0.0136895510830498,0.0136895510830498,0.6934912854030502,0.2700294923424906,0.1078574414845313,0.1507408252313634,0.1124337265605148,grid2d,phenoA,3,realpt,20
znorm,deme,13.0,3.0,250,0.7202498231155677,0.4896699553180351,0.2305798677975326,0.1015827846303262,0.1188147547224591,0.0172319700921328,0.0172319700921328,0.5561777777777777,0.1252899028903802,0.0929861110775554,0.1228756729476468,0.0900368757127624,grid2d,phenoA,3,realpt,20
znorm,deme,14.0,4.0,250,0.6888976795856092,0.6129807980951978,0.0759168814904114,0.1591974242978698,0.1140862994102178,-0.0451111248876519,0.0451111248876519,0.5688419005954551,0.1018399075070628,0.1237618162739682,0.1700649966854052,0.1323677849581511,grid2d,phenoA,3,realpt,20
znorm,deme,15.0,5.0,250,0.7071952287976765,0.4947970489457259,0.2123981798519505,0.0764030077491612,0.1180861383132317,0.0416831305640704,0.0416831305640704,0.7398040555935292,0.1498965515203496,0.0911827908618542,0.1103868952761371,0.0689248019107425,grid2d,phenoA,3,realpt,20
znorm,deme,16.0,6.0,250,0.734280184853006,0.4899488591545426,0.2443313256984632,0.0514821481691779,0.1181368579447011,0.0666547097755232,0.0666547097755232,0.7180141843971632,0.1932685466689181,0.0956741807638164,0.111355867710423,0.0580833509307742,grid2d,phenoA,3,realpt,20
znorm,deme,17.0,7.0,250,0.780457906816616,0.5335160540219703,0.2469418527946456,0.2261706915508867,0.1175009234015669,-0.1086697681493197,0.1086697681493197,0.575610632183908,0.1104246444104712,0.156982101090588,0.2257737965146336,0.1887020340292149,grid2d,phenoA,3,realpt,20
znorm,deme,18.0,3.0,250,0.5594622901142658,0.6279901193120739,0.068527829197808,0.0769462483842711,0.1153312678616765,0.0383850194774053,0.0383850194774053,0.5734697640117994,0.0425733763709742,0.092376191046117,0.1133641169762449,0.0877831330420354,grid2d,phenoA,3,realpt,20
znorm,deme,19.0,4.0,250,0.6987650068989419,0.6986891326190872,7.587427985478179e-05,0.0731522185007049,0.1134554688168972,0.0403032503161922,0.0403032503161922,0.5414671518866119,0.0583792183284101,0.0868744298224944,0.1112778830157942,0.0852615991879837,grid2d,phenoA,3,realpt,20
znorm,deme,20.0,5.0,250,0.6082070143543347,0.5560428394822683,0.0521641748720663,0.0929783897163232,0.1161611387005977,0.0231827489842744,0.0231827489842744,0.592548076923077,0.0366271287523895,0.0906075525446808,0.1089017443184632,0.0919983616945064,grid2d,phenoA,3,realpt,20
znorm,deme,21.0,6.0,250,0.7040864488036574,0.4157750476216991,0.2883114011819583,0.0638388036001964,0.1186307149657093,0.0547919113655129,0.0547919113655129,0.7014642766978036,0.1829722876323588,0.0905517077772771,0.1114044307222547,0.064106446484285,grid2d,phenoA,3,realpt,20
znorm,deme,22.0,7.0,250,0.8572657956815258,0.4657089172008535,0.3915568784806723,0.0649169784626152,0.1176658348730065,0.0527488564103913,0.0527488564103913,0.6411347517730497,0.1781046364844504,0.0906561156126831,0.1059035397566847,0.059347098405189,grid2d,phenoA,3,realpt,20
znorm,deme,23.0,8.0,250,0.4255165861746613,0.4623645594471789,0.0368479732725175,0.1023195565615358,0.112705829719901,0.0103862731583651,0.0103862731583651,0.6045955500103972,0.011104463260924,0.10186696045591,0.1364852239983884,0.0767858242886838,grid2d,phenoA,3,realpt,20
znorm,deme,24.0,4.0,250,1.1595556021062865,0.9895929403537304,0.169962661752556,0.0885958187112768,0.1185720478685803,0.0299762291573034,0.0299762291573034,0.5806600294985251,0.1055722110372374,0.0954670205444104,0.1238924528581987,0.0865279891485143,grid2d,phenoA,3,realpt,20
znorm,deme,25.0,5.0,250,0.6759677790782223,0.8867000850596443,0.210732305981422,0.0538447493051822,0.1206043303914279,0.0667595810862456,0.0667595810862456,0.5065072639225181,0.0529916624031351,0.1022524160580618,0.1216845706346675,0.0582702569149156,grid2d,phenoA,3,realpt,20
znorm,deme,26.0,6.0,250,0.907459052419522,0.7123351051692406,0.1951239472502814,0.0403815850461082,0.1141457387382095,0.0737641536921012,0.0737641536921012,0.5587471600129827,0.1172983229977694,0.0908985729698517,0.105750233620961,0.0546038894818303,grid2d,phenoA,3,realpt,20
znorm,deme,27.0,7.0,250,0.4684381010450956,0.7202048705171279,0.2517667694720322,0.0466920408934223,0.113105938939794,0.0664138980463716,0.0664138980463716,0.5407335280753003,0.0249780092969635,0.0906095369636808,0.1030965901643994,0.0542558152501164,grid2d,phenoA,3,realpt,20
znorm,deme,28.0,8.0,250,0.7640685026317556,0.553990440925056,0.2100780617066996,0.0945470872638289,0.1115255636297898,0.0169784763659608,0.0169784763659608,0.6791304347826087,0.1032057046721381,0.1046705241567379,0.1466571749141493,0.0730264381299903,grid2d,phenoA,3,realpt,20
znorm,deme,29.0,9.0,250,0.8025361583207816,0.5296244157823982,0.2729117425383834,0.1848272199105632,0.1154448911111831,-0.0693823287993801,0.0693823287993801,0.5494018151815182,0.114358383652519,0.1463691341964407,0.2189607306952496,0.1585994027954529,grid2d,phenoA,3,realpt,20
znorm,deme,30.0,5.0,250,0.3849490572995799,0.8431381958683499,0.4581891385687699,0.1463874076790585,0.1179783626139992,-0.0284090450650593,0.0284090450650593,0.5240189917609273,0.022455546282168,0.1145321878539082,0.1610743352487763,0.1164341017638302,grid2d,phenoA,3,realpt,20
znorm,deme,31.0,6.0,250,0.8438537578735661,1.0319944994044024,0.1881407415308362,0.0798870752777432,0.1101862775992732,0.0302992023215299,0.0302992023215299,0.5352016404647983,0.0523578532842231,0.096482498991716,0.1247351785674575,0.0722035051048172,grid2d,phenoA,3,realpt,20
znorm,deme,32.0,7.0,250,0.586219185336681,0.5557478245973752,0.0304713607393058,0.0554428435688778,0.12145485520586,0.0660120116369821,0.0660120116369821,0.5917467948717948,0.0250113477355416,0.1051248395111556,0.1245389426629392,0.063260298793398,grid2d,phenoA,3,realpt,20
znorm,deme,33.0,8.0,250,0.6338290331884607,0.6090954780381628,0.0247335551502979,0.0672512162914091,0.11892115215343,0.0516699358620208,0.0516699358620208,0.6317755219306646,0.0442155260342488,0.1015042120692696,0.1233342998035277,0.0819176998252244,grid2d,phenoA,3,realpt,20
znorm,deme,34.0,9.0,250,0.9073641429343396,0.6416500889858103,0.2657140539485292,0.1321958065410974,0.1211912180641402,-0.0110045884769572,0.0110045884769572,0.6398940864960282,0.098061779541493,0.1287306202416092,0.17142370552622,0.1430118573735402,grid2d,phenoA,3,realpt,20
znorm,deme,35.0,10.0,250,0.9136649295054832,0.5815472888996714,0.3321176406058117,0.1901097434943599,0.1141911904255862,-0.0759185530687736,0.0759185530687736,0.63420054200542,0.1248239057324919,0.1400508145111296,0.2027652033849423,0.1481071541033466,grid2d,phenoA,3,realpt,20
gamfit,distance,0.0,0.0,250,0.5538005153376985,0.3965345444677552,0.1572659708699432,0.2763750134496831,0.2329141069295906,-0.0434609065200924,0.0434609065200924,0.7478951923833503,0.5422952280651822,0.1153555308613674,0.1555624398053368,0.181399642637714,grid2d,phenoB,3,realpt,20
gamfit,distance,1.0,1.0,500,0.6333152420109095,0.4079098246973676,0.2254054173135419,0.1504363047514081,0.1171821215017495,-0.0332541832496585,0.0332541832496585,0.7362202380952382,0.4809508646764421,0.0881858143889196,0.1293327924446757,0.1249952370283283,grid2d,phenoB,3,realpt,20
gamfit,distance,2.0,2.0,750,0.5742423286822882,0.4250784331107111,0.149163895571577,0.1005000443196384,0.1043569156171646,0.0038568712975261,0.0038568712975261,0.6431073129728214,0.2486969985667594,0.0817253222366453,0.1172200100281313,0.0995505598171224,grid2d,phenoB,3,realpt,20
gamfit,distance,3.0,3.0,1000,0.628757287823833,0.4354093017733896,0.1933479860504434,0.11839614018118,0.1114409664011621,-0.0069551737800179,0.0069551737800179,0.6237700017227576,0.1173253936745345,0.0949338615527276,0.1294222202574475,0.0967111547016828,grid2d,phenoB,3,realpt,20
gamfit,distance,4.0,4.0,1250,0.7786392697074627,0.4211355838042113,0.3575036859032513,0.0926516972883686,0.1160506420929004,0.0233989448045317,0.0233989448045317,0.6011737401925383,0.0985150223179548,0.0915697395855231,0.1185492373091889,0.0903056748699022,grid2d,phenoB,3,realpt,20
gamfit,distance,5.0,5.0,1500,0.6159374351486143,0.4833111939863861,0.1326262411622282,0.0881517007610593,0.0996888572942306,0.0115371565331713,0.0115371565331713,0.7011824779705993,0.1474878616776757,0.0873274294583741,0.1211449585085565,0.0799711278797702,grid2d,phenoB,3,realpt,20
gamfit,distance,6.0,6.0,1250,0.7685698314866662,0.4237428600303733,0.3448269714562929,0.0744366634017136,0.0701335806463094,-0.0043030827554041,0.0043030827554041,0.6317685765485592,0.1142205993603547,0.0711926604550724,0.1104713082385286,0.0663778500303874,grid2d,phenoB,3,realpt,20
gamfit,distance,7.0,7.0,1000,0.6730952472199797,0.5681608016430779,0.1049344455769017,0.1114196763325476,0.0989645238691965,-0.012455152463351,0.012455152463351,0.6550512670844393,0.1852347833038891,0.0935461592278549,0.1382889125076923,0.0887663533372263,grid2d,phenoB,3,realpt,20
gamfit,distance,8.0,8.0,750,0.607804707331626,0.5403148611718774,0.0674898461597485,0.1177429586679908,0.1343375091609191,0.0165945504929283,0.0165945504929283,0.640015015015015,0.1081632268291016,0.1172140375748092,0.1583746006038371,0.0984873188722672,grid2d,phenoB,3,realpt,20
gamfit,distance,9.0,9.0,500,0.8549501506275605,0.5863478671668579,0.2686022834607026,0.1811198065638551,0.1736284402476122,-0.0074913663162428,0.0074913663162428,0.6347239982949701,0.1648990233039197,0.156094748036076,0.2031248984300833,0.1438625693803794,grid2d,phenoB,3,realpt,20
gamfit,distance,10.0,10.0,250,0.9136649295054832,0.7302648403031714,0.1834000892023117,0.1591238261913098,0.1460317114931073,-0.0130921146982025,0.0130921146982025,0.6457701381867206,0.0995107881270936,0.1282852834666951,0.1714965996694243,0.1378956809929173,grid2d,phenoB,3,realpt,20
gamfit,deme,0.0,0.0,250,0.5538005153376985,0.3965345444677552,0.1572659708699432,0.2763750134496831,0.2329141069295906,-0.0434609065200924,0.0434609065200924,0.7478951923833503,0.5422952280651822,0.1153555308613674,0.1555624398053368,0.181399642637714,grid2d,phenoB,3,realpt,20
gamfit,deme,1.0,1.0,250,0.619111545795083,0.4818775321735092,0.1372340136215737,0.1662699995972662,0.1333860469279085,-0.0328839526693577,0.0328839526693577,0.7273340074148973,0.4536066943253539,0.0906758744974125,0.1257247477212428,0.1313208476678355,grid2d,phenoB,3,realpt,20
gamfit,deme,2.0,2.0,250,0.5614600261388091,0.4727137401806983,0.0887462859581108,0.0864365857893734,0.1381952845612672,0.0517586987718938,0.0517586987718938,0.6611555555555555,0.2650953443908769,0.0823402450318189,0.1026153375728049,0.088014559414107,grid2d,phenoB,3,realpt,20
gamfit,deme,3.0,3.0,250,0.6414956944611533,0.4893592259895765,0.1521364684715767,0.1497014971714165,0.0904763559747381,-0.0592251411966784,0.0592251411966784,0.5397097831174911,0.1085108563387481,0.0965808424681618,0.1367607576319296,0.1029524751862014,grid2d,phenoB,3,realpt,20
gamfit,deme,4.0,4.0,250,0.7047098665415092,0.4953694805458428,0.2093403859956664,0.0693383751106956,0.071741861645857,0.0024034865351614,0.0024034865351614,0.6582934609250399,0.174351875819772,0.0578789002744365,0.0777630051453669,0.0785738756870863,grid2d,phenoB,3,realpt,20
gamfit,deme,5.0,5.0,250,0.6042315757191706,0.5358737663729858,0.0683578093461848,0.0674754899743885,0.0466342687625907,-0.0208412212117978,0.0208412212117978,0.5926816239316239,0.1302552311557869,0.0501060140958772,0.0838765385660623,0.0597250472496166,grid2d,phenoB,3,realpt,20
gamfit,deme,6.0,1.0,250,0.6475189382267362,0.355311931335826,0.2922070068909101,0.1346026099055499,0.1009781960755905,-0.0336244138299594,0.0336244138299594,0.7469864230427612,0.4888415701679388,0.0856957542804267,0.1328428779178807,0.1186696263888211,grid2d,phenoB,3,realpt,20
gamfit,deme,7.0,2.0,250,0.5643248134657438,0.388769337214143,0.1755554762516008,0.132187278599651,0.1221084933053717,-0.0100787852942793,0.0100787852942793,0.5935948361469712,0.2391879539273728,0.0942609817593867,0.1298320074137439,0.1291113735512961,grid2d,phenoB,3,realpt,20
gamfit,deme,8.0,3.0,250,0.5938213436043452,0.4780242898335126,0.1157970537708326,0.1839250233825294,0.1502352422247793,-0.03368978115775,0.03368978115775,0.5994,0.1722828750553886,0.1188854631500034,0.1641030285583495,0.1607922703835129,grid2d,phenoB,3,realpt,20
gamfit,deme,9.0,4.0,250,0.6412681934049672,0.5424685240439316,0.0987996693610355,0.0631524426419971,0.1086747584339838,0.0455223157919867,0.0455223157919867,0.4990070921985816,0.0616136599048492,0.0800838859595364,0.0945064381201684,0.0590717615094433,grid2d,phenoB,3,realpt,20
gamfit,deme,10.0,5.0,250,0.7150739556427016,0.6453886997954937,0.0696852558472078,0.0147252758142521,0.0770836595974472,0.062358383783195,0.062358383783195,0.4857142857142857,0.1477761865827556,0.0664285140848285,0.0753315010330409,0.0244428193692749,grid2d,phenoB,3,realpt,20
gamfit,deme,11.0,6.0,250,0.6531697134835796,0.6615387145713887,0.0083690010878091,0.0769553118380106,0.0586649843481937,-0.0182903274898169,0.0182903274898169,0.6223659003831418,0.1470767687849423,0.0622501248078312,0.0997017800698349,0.0660720118330698,grid2d,phenoB,3,realpt,20
gamfit,deme,12.0,2.0,250,0.5969421464423119,0.3267406888338077,0.2702014576085041,0.0828762685698908,0.0527669689848548,-0.0301092995850359,0.0301092995850359,0.7471748707144226,0.2566367998424922,0.0685747399187303,0.1176236991372166,0.0815257464859639,grid2d,phenoB,3,realpt,20
gamfit,deme,13.0,3.0,250,0.7202498231155677,0.4560533572539028,0.2641964658616649,0.0629693447308372,0.1015393635717687,0.0385700188409315,0.0385700188409315,0.663515406162465,0.1136431159414548,0.0784863941908129,0.0976486756339739,0.0480140406152784,grid2d,phenoB,3,realpt,20
gamfit,deme,14.0,4.0,250,0.6888976795856092,0.3887447286962089,0.3001529508894002,0.1132361228272137,0.1220804627402683,0.0088443399130545,0.0088443399130545,0.5828141225337486,0.0995767337275779,0.1045826522382348,0.1326503588265706,0.12223379054768,grid2d,phenoB,3,realpt,20
gamfit,deme,15.0,5.0,250,0.7071952287976765,0.5053338861547104,0.201861342642966,0.0555579276814639,0.0924318715656306,0.0368739438841666,0.0368739438841666,0.671741452991453,0.1332492386580967,0.0729667603086274,0.0907199573822603,0.059033874936523,grid2d,phenoB,3,realpt,20
gamfit,deme,16.0,6.0,250,0.734280184853006,0.656104806020672,0.0781753788323339,0.0411534885332994,0.0655404321542485,0.0243869436209491,0.0243869436209491,0.7733050847457626,0.1935724473058531,0.0565251807370469,0.0811407650703299,0.0504198178479784,grid2d,phenoB,3,realpt,20
gamfit,deme,17.0,7.0,250,0.780457906816616,0.8782573439645207,0.0977994371479047,0.2096560956978215,0.1661813570185033,-0.0434747386793182,0.0434747386793182,0.5460061782877318,0.0985769727466864,0.142754738274688,0.1952158628211965,0.1488305727361268,grid2d,phenoB,3,realpt,20
gamfit,deme,18.0,3.0,250,0.5594622901142658,0.6067971484805512,0.0473348583662853,0.076988695439937,0.1035129038333621,0.0265242083934251,0.0265242083934251,0.5395652173913044,0.0378843083911459,0.0857827464019323,0.1087744074785892,0.0750858326217383,grid2d,phenoB,3,realpt,20
gamfit,deme,19.0,4.0,250,0.6987650068989419,0.5693041347402397,0.1294608721587022,0.0813915406511797,0.1267198195939455,0.0453282789427658,0.0453282789427658,0.6009565398211686,0.0535695543255427,0.094391587925942,0.1180603836302074,0.0792534560362546,grid2d,phenoB,3,realpt,20
gamfit,deme,20.0,5.0,250,0.6082070143543347,0.4628981277618891,0.1453088865924455,0.1129572109424313,0.1063888337832368,-0.0065683771591945,0.0065683771591945,0.6227678571428572,0.041120551040714,0.0963502454269912,0.1226132302720983,0.0910093122349233,grid2d,phenoB,3,realpt,20
gamfit,deme,21.0,6.0,250,0.7040864488036574,0.3311059535568788,0.3729804952467786,0.0852737170365513,0.0582937956037347,-0.0269799214328165,0.0269799214328165,0.5993731563421829,0.1752916933024937,0.0712093252730115,0.1197467542167195,0.087035340757495,grid2d,phenoB,3,realpt,20
gamfit,deme,22.0,7.0,250,0.8572657956815258,0.4524915835639629,0.4047742121175628,0.0939147400464341,0.1030660890460924,0.0091513489996582,0.0091513489996582,0.6145431145431146,0.1356345089736807,0.086584221472792,0.1192736261720434,0.0981912545079104,grid2d,phenoB,3,realpt,20
gamfit,deme,23.0,8.0,250,0.4255165861746613,0.5689721477138416,0.1434555615391802,0.1488838346174901,0.1745387047588908,0.0256548701414006,0.0256548701414006,0.5334348432939982,0.0169738072946885,0.1386407474367388,0.1766842264341389,0.1294488531181439,grid2d,phenoB,3,realpt,20
gamfit,deme,24.0,4.0,250,1.1595556021062865,0.712770039391332,0.4467855627149545,0.136140005210757,0.1510363080504473,0.0148963028396902,0.0148963028396902,0.5573243960340735,0.0870364467603098,0.1209116715294657,0.1541320363773303,0.1123954905690466,grid2d,phenoB,3,realpt,20
gamfit,deme,25.0,5.0,250,0.6759677790782223,0.5172507086967499,0.1587170703814723,0.0872938271552198,0.098772244727203,0.0114784175719832,0.0114784175719832,0.5315561631351104,0.0413409702564317,0.0962382878459723,0.1336862771256398,0.0706436805771711,grid2d,phenoB,3,realpt,20
gamfit,deme,26.0,6.0,250,0.907459052419522,0.6010227888082499,0.3064362636112722,0.0696050477013684,0.0791191124575844,0.009514064756216,0.009514064756216,0.6278011204481793,0.1181343868335215,0.0712759990156511,0.1022940401466629,0.0454442899192448,grid2d,phenoB,3,realpt,20
gamfit,deme,27.0,7.0,250,0.4684381010450956,0.4775889888238351,0.0091508877787395,0.0790478339294904,0.0615859498604309,-0.0174618840690594,0.0174618840690594,0.5885854341736695,0.0294444959520841,0.0722483732780627,0.1085413609814596,0.045454635625541,grid2d,phenoB,3,realpt,20
gamfit,deme,28.0,8.0,250,0.7640685026317556,0.5806395471667555,0.1834289554650001,0.1360296221509448,0.1522484436935816,0.0162188215426367,0.0162188215426367,0.5888842340455244,0.0981905115487501,0.1351331321713343,0.1786223439083377,0.1142147452968469,grid2d,phenoB,3,realpt,20
gamfit,deme,29.0,9.0,250,0.8025361583207816,0.6288179086547837,0.1737182496659979,0.2405942008437954,0.2098422935305161,-0.0307519073132793,0.0307519073132793,0.6189248895434462,0.0903199737470724,0.1822008504812113,0.2357705853417523,0.1675020242763525,grid2d,phenoB,3,realpt,20
gamfit,deme,30.0,5.0,250,0.3849490572995799,0.5843667699732044,0.1994177126736244,0.1909004729985999,0.1768222653292757,-0.0140782076693242,0.0140782076693242,0.6151258976456686,0.0114068884689637,0.1418747549879483,0.18496043216216,0.1749720329111126,grid2d,phenoB,3,realpt,20
gamfit,deme,31.0,6.0,250,0.8438537578735661,0.4729646078923484,0.3708891499812176,0.099195751899338,0.0890495786677855,-0.0101461732315524,0.0101461732315524,0.598161271787014,0.0261940332499812,0.0947026724418211,0.1403279203131056,0.082917789794149,grid2d,phenoB,3,realpt,20
gamfit,deme,32.0,7.0,250,0.586219185336681,0.5329617534657429,0.0532574318709381,0.0630600356564444,0.0650246995517597,0.0019646638953152,0.0019646638953152,0.6349406715475889,0.0347225695856504,0.0725973038858771,0.1112593153371017,0.0625889504793269,grid2d,phenoB,3,realpt,20
gamfit,deme,33.0,8.0,250,0.6338290331884607,0.5121852418375911,0.1216437913508696,0.0683154192355375,0.0762253790302849,0.0079099597947474,0.0079099597947474,0.6713075060532687,0.0440430322484448,0.0778682331163545,0.1101103298302941,0.0517983582018108,grid2d,phenoB,3,realpt,20
gamfit,deme,34.0,9.0,250,0.9073641429343396,0.6041993711216023,0.3031647718127372,0.1216454122839147,0.1374145869647082,0.0157691746807935,0.0157691746807935,0.6244807892004154,0.0877636451421455,0.1299886455909407,0.1641087438623269,0.1202231144844063,grid2d,phenoB,3,realpt,20
gamfit,deme,35.0,10.0,250,0.9136649295054832,0.7302648403031714,0.1834000892023117,0.1591238261913098,0.1460317114931073,-0.0130921146982025,0.0130921146982025,0.6457701381867206,0.0995107881270936,0.1282852834666951,0.1714965996694243,0.1378956809929173,grid2d,phenoB,3,realpt,20
linpc,distance,0.0,0.0,250,0.5538005153376985,0.527178844170988,0.0266216711667104,0.2763750134496831,0.3350975392909871,0.0587225258413039,0.0587225258413039,0.7460854512550162,0.5655343961062963,0.1193309984551939,0.1522440399704971,0.1743507186326129,grid2d,phenoB,3,realpt,20
linpc,distance,1.0,1.0,500,0.6333152420109095,0.4489485269604678,0.1843667150504417,0.1504363047514081,0.1201886005280012,-0.0302477042234068,0.0302477042234068,0.7350892857142857,0.5062066670298685,0.0878622164234096,0.1279514463046918,0.1251755419043893,grid2d,phenoB,3,realpt,20
linpc,distance,2.0,2.0,750,0.5742423286822882,0.4464072628388733,0.1278350658434149,0.1005000443196384,0.0948132456763258,-0.0056867986433125,0.0056867986433125,0.6681143177360606,0.2840209958671194,0.0744216904838424,0.1091142498310355,0.0983553922442561,grid2d,phenoB,3,realpt,20
linpc,distance,3.0,3.0,1000,0.628757287823833,0.4676603748127356,0.1610969130110974,0.11839614018118,0.0950877458610506,-0.0233083943201294,0.0233083943201294,0.5135236473819151,0.0123703374562353,0.0999686151060035,0.1399896833249489,0.0995749461940908,grid2d,phenoB,3,realpt,20
linpc,distance,4.0,4.0,1250,0.7786392697074627,0.4473765662352641,0.3312627034721985,0.0926516972883686,0.0968388373814123,0.0041871400930436,0.0041871400930436,0.5919885570848613,0.0931890737414784,0.0850452253119901,0.1177405709739679,0.0902984878075234,grid2d,phenoB,3,realpt,20
linpc,distance,5.0,5.0,1500,0.6159374351486143,0.4484774896100651,0.1674599455385492,0.0881517007610593,0.0983724418382895,0.0102207410772302,0.0102207410772302,0.6572241104985226,0.103541604198773,0.0909186728033413,0.1253395167846832,0.0818275937371398,grid2d,phenoB,3,realpt,20
linpc,distance,6.0,6.0,1250,0.7685698314866662,0.4287303209957557,0.3398395104909105,0.0744366634017136,0.0892979057027567,0.0148612423010431,0.0148612423010431,0.6045662706577288,0.1299244241500489,0.0793239893239874,0.11116024905494,0.0669495598797922,grid2d,phenoB,3,realpt,20
linpc,distance,7.0,7.0,1000,0.6730952472199797,0.423925218104913,0.2491700291150666,0.1114196763325476,0.1089740567248175,-0.00244561960773,0.00244561960773,0.617815174175927,0.1200462212452173,0.1022298739252742,0.1433335609860819,0.0891568623660083,grid2d,phenoB,3,realpt,20
linpc,distance,8.0,8.0,750,0.607804707331626,0.4705332321230774,0.1372714752085485,0.1177429586679908,0.1191223727141175,0.0013794140461267,0.0013794140461267,0.569944944944945,0.0353100534883396,0.1175859239446467,0.1604481838141934,0.0990005522506055,grid2d,phenoB,3,realpt,20
linpc,distance,9.0,9.0,500,0.8549501506275605,0.4923794956030219,0.3625706550245385,0.1811198065638551,0.1476659915844757,-0.0334538149793793,0.0334538149793793,0.612825021312873,0.0673525416825972,0.156341399647237,0.2130634546887794,0.1474300025627702,grid2d,phenoB,3,realpt,20
linpc,distance,10.0,10.0,250,0.9136649295054832,0.5054226764351322,0.408242253070351,0.1591238261913098,0.1705534215028152,0.0114295953115053,0.0114295953115053,0.642961465003932,0.127929639285444,0.1350094580790315,0.1698895559013983,0.1376954957856806,grid2d,phenoB,3,realpt,20
linpc,deme,0.0,0.0,250,0.5538005153376985,0.527178844170988,0.0266216711667104,0.2763750134496831,0.3350975392909871,0.0587225258413039,0.0587225258413039,0.7460854512550162,0.5655343961062963,0.1193309984551939,0.1522440399704971,0.1743507186326129,grid2d,phenoB,3,realpt,20
linpc,deme,1.0,1.0,250,0.619111545795083,0.4622653070325511,0.1568462387625318,0.1662699995972662,0.1240676561537456,-0.0422023434435206,0.0422023434435206,0.7246376811594202,0.5023914931683792,0.0901469504639657,0.1283300502336639,0.1333054327084196,grid2d,phenoB,3,realpt,20
linpc,deme,2.0,2.0,250,0.5614600261388091,0.4395349089830304,0.1219251171557786,0.0864365857893734,0.0870738887986428,0.0006373030092694,0.0006373030092694,0.6657777777777777,0.2733026346251206,0.0600066040758687,0.0866172389512675,0.0875917950994375,grid2d,phenoB,3,realpt,20
linpc,deme,3.0,3.0,250,0.6414956944611533,0.4382690358306771,0.2032266586304761,0.1497014971714165,0.0748510093426728,-0.0748504878287437,0.0748504878287437,0.5301919176158527,0.0968992755814682,0.1012099551250489,0.1449495059825729,0.1039379037750897,grid2d,phenoB,3,realpt,20
linpc,deme,4.0,4.0,250,0.7047098665415092,0.4577691721999424,0.2469406943415668,0.0693383751106956,0.0938443063237566,0.024505931213061,0.024505931213061,0.6568979266347688,0.1712379333753789,0.0677209049040804,0.0817219476798447,0.0786468043673735,grid2d,phenoB,3,realpt,20
linpc,deme,5.0,5.0,250,0.6042315757191706,0.4532374081327769,0.1509941675863936,0.0674754899743885,0.0869029718950157,0.0194274819206271,0.0194274819206271,0.5753205128205129,0.1337854967571235,0.0614111208915124,0.0834793624459579,0.060262244769541,grid2d,phenoB,3,realpt,20
linpc,deme,6.0,1.0,250,0.6475189382267362,0.4423900457133121,0.2051288925134241,0.1346026099055499,0.1163095449022569,-0.0182930650032929,0.0182930650032929,0.7454637736327877,0.5031464831985588,0.0855774823828535,0.1275717187700713,0.117045651100359,grid2d,phenoB,3,realpt,20
linpc,deme,7.0,2.0,250,0.5643248134657438,0.4567027937486766,0.1076220197170671,0.132187278599651,0.1112037096173211,-0.0209835689823298,0.0209835689823298,0.5940913604766633,0.2731712888630412,0.0895329904768524,0.1270770109530305,0.1290483657575404,grid2d,phenoB,3,realpt,20
linpc,deme,8.0,3.0,250,0.5938213436043452,0.4387652584307846,0.1550560851735606,0.1839250233825294,0.0875381454694761,-0.0963868779130533,0.0963868779130533,0.593,0.1957355871877739,0.1270983856948715,0.1881954701738535,0.170448032204709,grid2d,phenoB,3,realpt,20
linpc,deme,9.0,4.0,250,0.6412681934049672,0.4522163388675936,0.1890518545373736,0.0631524426419971,0.0849203115423485,0.0217678689003514,0.0217678689003514,0.4794326241134752,0.0765615351761388,0.0658540822454633,0.0841299461262696,0.0568078550950432,grid2d,phenoB,3,realpt,20
linpc,deme,10.0,5.0,250,0.7150739556427016,0.4563857364091306,0.258688219233571,0.0147252758142521,0.0901732159429373,0.0754479401286851,0.0754479401286851,0.5363265306122449,0.1518265431729265,0.0784569308793535,0.0837633865700423,0.0253308296798002,grid2d,phenoB,3,realpt,20
linpc,deme,11.0,6.0,250,0.6531697134835796,0.4547250548482837,0.1984446586352958,0.0769553118380106,0.0935424222268693,0.0165871103888586,0.0165871103888586,0.6283524904214559,0.1693948149951971,0.0736712937397228,0.0985233902142782,0.0660867571542689,grid2d,phenoB,3,realpt,20
linpc,deme,12.0,2.0,250,0.5969421464423119,0.4427478647398458,0.1541942817024661,0.0828762685698908,0.0861621386130135,0.0032858700431227,0.0032858700431227,0.7452595288258954,0.2704904085680295,0.0737254768988062,0.1098482851585372,0.0784260158757904,grid2d,phenoB,3,realpt,20
linpc,deme,13.0,3.0,250,0.7202498231155677,0.4701438929565014,0.2501059301590663,0.0629693447308372,0.1131343821627786,0.0501650374319414,0.0501650374319414,0.6488095238095237,0.1285616272950662,0.085847017843718,0.1028263139523049,0.0493462325930814,grid2d,phenoB,3,realpt,20
linpc,deme,14.0,4.0,250,0.6888976795856092,0.4485477504455116,0.2403499291400976,0.1132361228272137,0.0881593432028766,-0.025076779624337,0.025076779624337,0.5628245067497404,0.0993129375041957,0.095714025035141,0.1353208387494009,0.1252354650021145,grid2d,phenoB,3,realpt,20
